number,type,name,city,latitude,longitude,result_city,result_type
41,passage,POISSONNIERS,Paris,48.888828,2.351522,Paris,housenumber
3,rue,RAMBUTEAU,Paris,48.860126,2.356506,Paris,housenumber
18,rue,BELLES-FEUILLES,Paris,48.866487,2.282465,Paris,housenumber
22,rue,TRÉVISE,Paris,48.873914,2.345398,Paris,housenumber
12,rue,GEOFFROY L'ANGEVIN,Paris,48.860697,2.354132,Paris,housenumber
1,rue,FLATTERS,Paris,48.837724,2.346356,Paris,housenumber
7,quai,AUSTERLITZ,Paris,48.838047,2.372891,Paris,housenumber
76,rue,CHARONNE,Paris,48.853473,2.38017,Paris,housenumber
16,passage,BONNE GRAINE,Paris,48.852194,2.377162,Paris,housenumber
13,rue,MONTMARTRE,Paris,48.864331,2.345246,Paris,housenumber
7,impasse,JOINVILLE,Paris,48.891097,2.378472,Paris,housenumber
16,rue,ROSES,Paris,48.893299,2.361983,Paris,housenumber
1,rue,MOULIN DE LA POINTE,Paris,48.824911,2.357315,Paris,housenumber
13,rue,GRAND-PRIEURÉ,Paris,48.865297,2.368797,Paris,housenumber
14,rue,MARCHÉ-POPINCOURT,Paris,48.864045,2.37381,Paris,housenumber
4,rue,PETITS-CHAMPS,Paris,48.866215,2.339481,Paris,housenumber
17,impasse,ORILLON,Paris,48.849871,2.365695,Paris,housenumber
36,avenue,IÉNA,Paris,48.866248,2.295093,Paris,housenumber
54,avenue,PHILIPPE-AUGUSTE,Paris,48.852957,2.393311,Paris,housenumber
129,rue,POMPE,Paris,48.866373,2.279855,Paris,housenumber
13,rue,COPERNIC,Paris,48.869041,2.289955,Paris,housenumber
41,rue,SINGER,Paris,48.857075,2.27414,Paris,housenumber
22,rue,BEAUNE,Paris,48.857662,2.329013,Paris,housenumber
143,rue,VAUGIRARD,Paris,48.844092,2.316656,Paris,housenumber
7,rue,OLIVIER DE SERRES,Paris,48.836845,2.298348,Paris,housenumber
105,rue,VIEILLE DU TEMPLE,Paris,48.860461,2.361547,Paris,housenumber
49,rue,COMPANS,Paris,48.878503,2.392724,Paris,housenumber
63,rue,RÉBEVAL,Paris,48.874812,2.380403,Paris,housenumber
25,rue,CHÉROY,Paris,48.882863,2.318171,Paris,housenumber
3,rue,TIRON,Paris,48.855812,2.357764,Paris,housenumber
10,rue,BOULE-ROUGE,Paris,48.87377,2.344925,Paris,housenumber
73,rue,PROCESSION,Paris,48.835998,2.310935,Paris,housenumber
9,rue,FAUBOURG MONTMARTRE,Paris,48.872032,2.343056,Paris,housenumber
105,rue,LA JONQUIÈRE,Paris,48.895182,2.316527,Paris,housenumber
25,rue,ROUSSIN,Paris,48.844849,2.299447,Paris,housenumber
47,avenue,HOCHE,Paris,48.875101,2.298693,Paris,housenumber
24,rue,ROCHEBRUNE,Paris,48.861416,2.380423,Paris,housenumber
157,rue,AMELOT,Paris,48.865754,2.366086,Paris,housenumber
8,rue,BRILLAT-SAVARIN,Paris,48.821852,2.35169,Paris,housenumber
32,rue,SURÊNE,Paris,48.871602,2.318914,Paris,housenumber
27,rue,GAUTHEY,Paris,48.892165,2.320759,Paris,housenumber
49,rue,CHATEAU DES RENTIERS,Paris,48.825019,2.369696,Paris,housenumber
120,rue,CLIGNANCOURT,Paris,48.893605,2.349261,Paris,housenumber
28,rue,LEGENDRE,Paris,48.883978,2.31408,Paris,housenumber
26,rue,SAINT-YVES,Paris,48.825901,2.332618,Paris,housenumber
46,avenue,IVRY,Paris,48.823604,2.365508,Paris,housenumber
47,rue,SANTÉ,Paris,48.834583,2.341636,Paris,housenumber
53,rue,VERNEUIL,Paris,48.858684,2.32665,Paris,housenumber
166,rue,MARCADET,Paris,48.891475,2.337535,Paris,housenumber
41,rue,SAINT-ANDRÉ-DES-ARTS,Paris,48.853332,2.341096,Paris,housenumber
19,impasse,DECRÈS,Paris,48.832565,2.314453,Paris,housenumber
37,rue,VERNET,Paris,48.872244,2.297078,Paris,housenumber
44,rue,TRÉVISE,Paris,48.875756,2.345615,Paris,housenumber
73,rue,LOURMEL,Paris,48.845734,2.288169,Paris,housenumber
55,boulevard,MAGENTA,Paris,48.873744,2.358085,Paris,housenumber
14,rue,BEUDANT,Paris,48.882882,2.319182,Paris,housenumber
49,rue,ROCHER,Paris,48.878358,2.319574,Paris,housenumber
27,rue,BERNARDINS,Paris,48.848543,2.349635,Paris,housenumber
25,rue,MOSCOU,Paris,48.881097,2.323709,Paris,housenumber
36,rue,PATAY,Paris,48.82575,2.374501,Paris,housenumber
46,rue,LOUVRE,Paris,48.864356,2.342754,Paris,housenumber
51,boulevard,BATIGNOLLES,Paris,48.881537,2.318671,Paris,housenumber
141,rue,CHARENTON,Paris,48.845186,2.381727,Paris,housenumber
6,rue,ROSENWALD,Paris,48.833884,2.306143,Paris,housenumber
34,rue,LÉON,Paris,48.888856,2.353674,Paris,housenumber
48,rue,LA BARRE,Paris,48.887142,2.341721,Paris,housenumber
181,avenue,MAINE,Paris,48.831003,2.325837,Paris,housenumber
15,rue,UZÈS,Paris,48.870618,2.343827,Paris,housenumber
28,rue,GUILLEMINOT,Paris,48.835789,2.317741,Paris,housenumber
20,rue,LETELLIER,Paris,48.848167,2.295469,Paris,housenumber
22,avenue,GRANDE-ARMÉE,Paris,48.875409,2.291041,Paris,housenumber
4,rue,SAINT-MARTIN,Paris,48.856952,2.349214,Paris,housenumber
8,rue,BLONDEL,Paris,48.86859,2.354605,Paris,housenumber
55,cité,FLEURS,Paris,48.893329,2.3208,Paris,housenumber
47,rue,LYON,Paris,48.849511,2.370526,Paris,housenumber
45,rue,FRANÇOIS MIRON,Paris,48.855459,2.359241,Paris,housenumber
34,passage,VIGNON,Paris,48.873745,2.342453,Paris,housenumber
24,rue,POUCHET,Paris,48.892782,2.319578,Paris,housenumber
8,rue,CHAZELLES,Paris,48.879852,2.304373,Paris,housenumber
9,rue,BEUDANT,Paris,48.882635,2.319179,Paris,housenumber
72,rue,TURBIGO,Paris,48.866373,2.360557,Paris,housenumber
4,rue,CLISSON,Paris,48.833156,2.369237,Paris,housenumber
14,passage,COURTOIS,Paris,48.856956,2.387221,Paris,housenumber
58,rue,COURONNES,Paris,48.870046,2.384148,Paris,housenumber
60,rue,ARCHIVES,Paris,48.861344,2.358441,Paris,housenumber
7,rue,COLLÉGIALE,Paris,48.83761,2.352216,Paris,housenumber
68,rue,PYRÉNÉES,Paris,48.853499,2.406025,Paris,housenumber
28,rue,BERGÈRE,Paris,48.872558,2.34442,Paris,housenumber
35,rue,NAPLES,Paris,48.879389,2.31779,Paris,housenumber
95,rue,DENFERT-ROCHEREAU,Paris,48.834846,2.333195,Paris,housenumber
36,rue,BORRÉGO,Paris,48.873155,2.40096,Paris,housenumber
39,rue,GÉNÉRAL BRUNET,Paris,48.881584,2.392204,Paris,housenumber
248,rue,FAUBOURG SAINT-MARTIN,Paris,48.882328,2.366872,Paris,housenumber
71,rue,CLÉRY,Paris,48.869136,2.349868,Paris,housenumber
21,rue,N.-D. DE LORETTE,Paris,48.877954,2.337875,Paris,housenumber
24,rue,FRANÇOIS MIRON,Paris,48.855796,2.356033,Paris,housenumber
43,boulevard,CHAPELLE,Paris,48.883712,2.351951,Paris,housenumber
23,rue,AMANDIERS,Paris,48.863688,2.388729,Paris,housenumber
2,rue,LEPIC,Paris,48.884077,2.33311,Paris,housenumber
212,rue,VAUGIRARD,Paris,48.841054,2.306126,Paris,housenumber
29,passage,DOUDEAUVILLE,Paris,48.888586,2.355589,Paris,housenumber
143,rue,CRIMÉE,Paris,48.887019,2.380836,Paris,housenumber
6,rue,CRILLON,Paris,48.848804,2.365405,Paris,housenumber
85,rue,BEAUBOURG,Paris,48.864083,2.354885,Paris,housenumber
73,rue,AMSTERDAM,Paris,48.881581,2.326997,Paris,housenumber
4,impasse,SAINT-SÉBASTIEN,Paris,48.861017,2.370522,Paris,housenumber
34,rue,POUCHET,Paris,48.89334,2.320021,Paris,housenumber
375,rue,VAUGIRARD,Paris,48.836142,2.294287,Paris,housenumber
28,rue,GEOFFROY-L'ASNIER,Paris,48.855025,2.356786,Paris,housenumber
25,rue,JOUFFROY,Paris,48.88602,2.310073,Paris,housenumber
28,rue,CONDORCET,Paris,48.879702,2.346443,Paris,housenumber
14,rue,SOURDIÈRE,Paris,48.865741,2.332136,Paris,housenumber
40,rue,OUEST,Paris,48.836426,2.319867,Paris,housenumber
1,rue,TERRES-AU-CURÉ,Paris,48.823742,2.372366,Paris,housenumber
87,avenue,GAMBETTA,Paris,48.865801,2.39908,Paris,housenumber
100,rue,MARCADET,Paris,48.891075,2.344646,Paris,housenumber
87,quai,GARE,Paris,48.836842,2.374065,Paris,housenumber
17,rue,SAINT-BENOIT,Paris,48.854214,2.332883,Paris,housenumber
1,rue,VAN LOO,Paris,48.84073,2.267991,Paris,housenumber
68,rue,BARGUE,Paris,48.837142,2.310304,Paris,housenumber
154,rue,FAUBOURG SAINT-DENIS,Paris,48.878606,2.356868,Paris,housenumber
16,rue,MOSCOU,Paris,48.880371,2.325646,Paris,housenumber
53,rue,PLAISANCE,Paris,48.833517,2.31788,Paris,housenumber
3,rue,LACUÉE,Paris,48.849921,2.369061,Paris,housenumber
85,rue,MARCADET,Paris,48.890469,2.346117,Paris,housenumber
20,rue,VOLGA,Paris,48.865056,2.357099,Paris,housenumber
1,passage,DAGORNO,Paris,48.855731,2.404412,Paris,housenumber
63,rue,SAINT-MARTIN,Paris,48.859196,2.350286,Paris,housenumber
25,rue,AMIRAL-MOUCHEZ,Paris,48.82449,2.341675,Paris,housenumber
36,quai,BÉTHUNE,Paris,48.851085,2.356262,Paris,housenumber
140,rue,LONGCHAMP,Paris,48.867544,2.277467,Paris,housenumber
28,passage,VAUCOULEURS,Paris,48.869657,2.37725,Paris,housenumber
2,rue,ÉTOILE,Paris,48.876561,2.296561,Paris,housenumber
20,rue,JOUYE-ROUVE,Paris,48.872096,2.383109,Paris,housenumber
24,cours,VINCENNES,Paris,48.847535,2.401119,Paris,housenumber
26,rue,ANNONCIATION,Paris,48.856907,2.279011,Paris,housenumber
58,rue,PAJOL,Paris,48.892308,2.363498,Paris,housenumber
120,rue,FAUBOURG SAINT-ANTOINE,Paris,48.850731,2.378016,Paris,housenumber
1,rue,CHAMBÉRY,Paris,48.831839,2.304475,Paris,housenumber
169,rue,CHEVALERET,Paris,48.833101,2.369881,Paris,housenumber
65,rue,SAINT-DENIS,Paris,48.861322,2.348793,Paris,housenumber
88,boulevard,MASSÉNA,Paris,48.821256,2.367698,Paris,housenumber
9,cité,JOLY,Paris,48.862374,2.382926,Paris,housenumber
22,rue,LABROUSTE,Paris,48.83544,2.309167,Paris,housenumber
47,rue,ABBESSES,Paris,48.885311,2.336177,Paris,housenumber
34,rue,MONSIEUR LE PRINCE,Paris,48.849219,2.340241,Paris,housenumber
9,rue,SAINT-LAURENT,Paris,48.875415,2.358096,Paris,housenumber
2,rue,MICHAL,Paris,48.827208,2.347194,Paris,housenumber
13,passage,MOULINET,Paris,48.826283,2.354244,Paris,housenumber
36,rue,AUBERVILLIERS,Paris,48.88608,2.366439,Paris,housenumber
74,rue,DUNKERQUE,Paris,48.882324,2.345952,Paris,housenumber
6,rue,GUY DE LA BROSSE,Paris,48.845332,2.355529,Paris,housenumber
212,rue,FAUBOURG SAINT-ANTOINE,Paris,48.849678,2.386569,Paris,housenumber
194,quai,JEMMAPES,Paris,48.880223,2.368834,Paris,housenumber
31,boulevard,EDGAR QUINET,Paris,48.841603,2.322895,Paris,housenumber
14,rue,RETRAIT,Paris,48.868477,2.394708,Paris,housenumber
12,rue,VAUVENARGUES,Paris,48.89289,2.333981,Paris,housenumber
6,rue,GUILLEMITES,Paris,48.858126,2.357424,Paris,housenumber
1,rue,GARANCIÈRE,Paris,48.851154,2.335773,Paris,housenumber
10,rue,ARMAILLÉ,Paris,48.877616,2.291956,Paris,housenumber
3,rue,FONTARABIE,Paris,48.857549,2.399762,Paris,housenumber
82,rue,FAUBOURG ST-HONORÉ,Paris,48.870615,2.317346,Paris,housenumber
11,rue,ÉCHAUDÉ,Paris,48.85443,2.336467,Paris,housenumber
83,rue,ALEXANDRE DUMAS,Paris,48.855191,2.398805,Paris,housenumber
3,rue,BALLU,Paris,48.881553,2.331176,Paris,housenumber
2,place,PETIT PONT,Paris,48.852994,2.346602,Paris,housenumber
10,rue,PALESTRO,Paris,48.865109,2.351459,Paris,housenumber
35,rue,DUNKERQUE,Paris,48.880612,2.35179,Paris,housenumber
25,rue,PAJOL,Paris,48.88726,2.361393,Paris,housenumber
29,rue,SECRÉTAN,Paris,48.881493,2.372924,Paris,housenumber
100,rue,OBERKAMPF,Paris,48.865801,2.378299,Paris,housenumber
74,rue,ROME,Paris,48.880817,2.321305,Paris,housenumber
5,passage,MONTGALLET,Paris,48.84397,2.387771,Paris,housenumber
21,rue,FRANKLIN,Paris,48.860255,2.285626,Paris,housenumber
1,rue,LORRAINE,Paris,48.884342,2.38421,Paris,housenumber
14,passage,RIVIÈRE,Paris,48.853904,2.374059,Paris,housenumber
6,rue,AUMAIRE,Paris,48.885296,2.306168,Paris,housenumber
2,cité,DURMAR,Paris,48.866477,2.381814,Paris,housenumber
24,rue,BALLU,Paris,48.882007,2.329854,Paris,housenumber
8,rue,MESSAGERIES,Paris,48.876309,2.35018,Paris,housenumber
4,rue,ROBERT-FLEURY,Paris,48.843755,2.302069,Paris,housenumber
22,rue,MAITRE-ALBERT,Paris,48.850452,2.349212,Paris,housenumber
6,rue,LEMAIGNAN,Paris,48.824667,2.340584,Paris,housenumber
23,rue,FRANÇOIS GÉRARD,Paris,48.849327,2.271482,Paris,housenumber
64,rue,BELLECHASSE,Paris,48.856059,2.32071,Paris,housenumber
79,rue,RANELAGH,Paris,48.855161,2.271518,Paris,housenumber
79,boulevard,MÉNILMONTANT,Paris,48.863664,2.386263,Paris,housenumber
19,rue,ABBÉ GROULT,Paris,48.842521,2.294111,Paris,housenumber
32,boulevard,REUILLY,Paris,48.839085,2.392807,Paris,housenumber
24,rue,CHALON,Paris,48.844274,2.376895,Paris,housenumber
21,rue,LABAT,Paris,48.889671,2.350104,Paris,housenumber
1,rue,CLOS,Paris,48.856449,2.405916,Paris,housenumber
21,avenue,TERNES,Paris,48.878111,2.295783,Paris,housenumber
64,rue,CAUMARTIN,Paris,48.875347,2.328562,Paris,housenumber
4,rue,TILSITT,Paris,48.873705,2.297399,Paris,housenumber
1,rue,CINQ-DIAMANTS,Paris,48.830021,2.352431,Paris,housenumber
175,rue,BLOMET,Paris,48.837088,2.293453,Paris,housenumber
7,rue,MONT-LOUIS,Paris,48.858208,2.388147,Paris,housenumber
58,rue,REUILLY,Paris,48.844801,2.389403,Paris,housenumber
17,rue,CURIAL,Paris,48.891789,2.37229,Paris,housenumber
8,rue,LAMBERT,Paris,48.888552,2.345896,Paris,housenumber
19,rue,MONTPENSIER,Paris,48.864803,2.336717,Paris,housenumber
3,rue,SOPHIE GERMAIN,Paris,48.830739,2.330951,Paris,housenumber
45,rue,VANDREZANNE,Paris,48.827915,2.352921,Paris,housenumber
63,boulevard,BERTHIER,Paris,48.886563,2.296704,Paris,housenumber
3,rue,VALENCE,Paris,48.838126,2.350277,Paris,housenumber
130,rue,ALÉSIA,Paris,48.830146,2.320615,Paris,housenumber
28,rue,COLONNES DU TRONE,Paris,48.846962,2.398464,Paris,housenumber
6,rue,VICTOR COUSIN,Paris,48.848114,2.342516,Paris,housenumber
73,rue,POISSONNIERS,Paris,48.891578,2.351676,Paris,housenumber
3,rue,MIROMESNIL,Paris,48.871499,2.316009,Paris,housenumber
21,passage,CARDINET,Paris,48.886281,2.31156,Paris,housenumber
41,rue,MONTPARNASSE,Paris,48.842597,2.326104,Paris,housenumber
27,rue,MOULIN DE LA POINTE,Paris,48.823451,2.35672,Paris,housenumber
80,rue,CROIX-NIVERT,Paris,48.844292,2.296317,Paris,housenumber
14,rue,VOLGA,Paris,48.852279,2.405544,Paris,housenumber
17,rue,MAZAGRAN,Paris,48.87099,2.351974,Paris,housenumber
6,rue,MÉNILMONTANT,Paris,48.867198,2.383971,Paris,housenumber
1,rue,BORROMÉE,Paris,48.842139,2.304605,Paris,housenumber
13,rue,CHEVERT,Paris,48.855659,2.308773,Paris,housenumber
10,rue,BRILLAT-SAVARIN,Paris,48.821906,2.351442,Paris,housenumber
35,avenue,RÉPUBLIQUE,Paris,48.86563,2.373404,Paris,housenumber
8,rue,DAMESME,Paris,48.825327,2.355217,Paris,housenumber
42,rue,FESSART,Paris,48.876916,2.383585,Paris,housenumber
17,rue,TERRE-NEUVE,Paris,48.854571,2.398311,Paris,housenumber
120,rue,MÉNILMONTANT,Paris,48.86992,2.395046,Paris,housenumber
54,rue,MADEMOISELLE,Paris,48.843253,2.300148,Paris,housenumber
143,rue,SAINT-MARTIN,Paris,48.861566,2.351509,Paris,housenumber
32,rue,AMPÈRE,Paris,48.885366,2.302412,Paris,housenumber
8,rue,SAINT-MARC,Paris,48.870347,2.341866,Paris,housenumber
14,rue,ROCHEBRUNE,Paris,48.861065,2.379543,Paris,housenumber
39,avenue,KLÉBER,Paris,48.868828,2.291736,Paris,housenumber
13,rue,ROUGEMONT,Paris,48.872042,2.345933,Paris,housenumber
22,rue,F FRANCS-BOURGEOIS,Paris,48.857551,2.361164,Paris,housenumber
65,rue,NICOLO,Paris,48.860837,2.276296,Paris,housenumber
33,rue,FAUBOURG DU TEMPLE,Paris,48.869066,2.368071,Paris,housenumber
2,place,VOSGES,Paris,48.854891,2.365688,Paris,housenumber
183,boulevard,SAINT-GERMAIN,Paris,48.854584,2.329493,Paris,housenumber
92,avenue,MAINE,Paris,48.837811,2.322353,Paris,housenumber
13,rue,GRANDS-AUGUSTINS,Paris,48.85432,2.340694,Paris,housenumber
30,rue,MONT-CENIS,Paris,48.88932,2.342711,Paris,housenumber
71,rue,GRENÉTA,Paris,48.865573,2.347344,Paris,housenumber
1,rue,JOSÉPHINE,Paris,48.895918,2.337746,Paris,housenumber
58,rue,NATIONALE,Paris,48.825576,2.367379,Paris,housenumber
8,rue,MOLIÈRE,Paris,48.864736,2.335594,Paris,housenumber
20,rue,CHARTRES,Paris,48.884721,2.353741,Paris,housenumber
26,rue,PETITS-CHAMPS,Paris,48.866944,2.336276,Paris,housenumber
122,boulevard,BELLEVILLE,Paris,48.871599,2.377823,Paris,housenumber
12,rue,HÉLÈNE,Paris,48.886371,2.32487,Paris,housenumber
2,rue,CISEAUX,Paris,48.853289,2.334056,Paris,housenumber
78,boulevard,BELLEVILLE,Paris,48.869814,2.380002,Paris,housenumber
33,rue,PONTHIEU,Paris,48.871091,2.308141,Paris,housenumber
28,rue,FRÉMICOURT,Paris,48.847477,2.299354,Paris,housenumber
110,rue,PROVENCE,Paris,48.874263,2.328173,Paris,housenumber
153,rue,CHEVALERET,Paris,48.832503,2.371121,Paris,housenumber
26,rue,DURIS,Paris,48.865484,2.387843,Paris,housenumber
13,rue,F FRANCS-BOURGEOIS,Paris,48.856665,2.363465,Paris,housenumber
14,rue,BAGNOLET,Paris,48.856666,2.395779,Paris,housenumber
115,rue,DAMRÉMONT,Paris,48.895748,2.337751,Paris,housenumber
288,rue,SAINT-JACQUES,Paris,48.841349,2.341052,Paris,housenumber
48,rue,CAIRE,Paris,48.868049,2.34887,Paris,housenumber
24,rue,RENDEZ-VOUS,Paris,48.84551,2.403991,Paris,housenumber
33,rue,MONCEAU,Paris,48.877023,2.309055,Paris,housenumber
79,boulevard,DIDEROT,Paris,48.847527,2.387025,Paris,housenumber
52,rue,MOZART,Paris,48.855155,2.269655,Paris,housenumber
17,rue,CHAPON,Paris,48.863383,2.356018,Paris,housenumber
15,rue,DUFRÉNOY,Paris,48.866196,2.273514,Paris,housenumber
73,avenue,BOSQUET,Paris,48.855613,2.305302,Paris,housenumber
21,rue,AUMALE,Paris,48.878344,2.335261,Paris,housenumber
24,avenue,KLÉBER,Paris,48.870935,2.292688,Paris,housenumber
52,rue,LAMARTINE,Paris,48.876671,2.340079,Paris,housenumber
4,rue,CARDINET,Paris,48.881252,2.301315,Paris,housenumber
26,rue,PARADIS,Paris,48.875087,2.35262,Paris,housenumber
2,rue,ORMEAUX,Paris,48.850574,2.399354,Paris,housenumber
9,passage,SIGAUD,Paris,48.827993,2.348195,Paris,housenumber
221,boulevard,VOLTAIRE,Paris,48.851733,2.390628,Paris,housenumber
20,rue,EURE,Paris,48.832815,2.321474,Paris,housenumber
56,rue,HAXO,Paris,48.87232,2.404219,Paris,housenumber
15,rue,ANNONCIATION,Paris,48.856254,2.279823,Paris,housenumber
5,rue,ÉPERON,Paris,48.852822,2.340765,Paris,housenumber
85,rue,QUINCAMPOIX,Paris,48.862489,2.351142,Paris,housenumber
74,rue,MIROMESNIL,Paris,48.877057,2.315753,Paris,housenumber
22,rue,MESLAY,Paris,48.867764,2.360239,Paris,housenumber
52,rue,FONTAINE-AU-ROI,Paris,48.868026,2.373299,Paris,housenumber
102,rue,SAINT-LAZARE,Paris,48.875743,2.327357,Paris,housenumber
204,rue,FAUBOURG SAINT-MARTIN,Paris,48.879464,2.363381,Paris,housenumber
83,rue,SAINT-MARTIN,Paris,48.859638,2.350552,Paris,housenumber
27,rue,COLONIE,Paris,48.824844,2.346913,Paris,housenumber
63,avenue,LA MOTTE-PICQUET,Paris,48.849424,2.298737,Paris,housenumber
87,rue,SEINE,Paris,48.852487,2.337115,Paris,housenumber
121,rue,BLOMET,Paris,48.83983,2.297097,Paris,housenumber
42,rue,BERNARDINS,Paris,48.848741,2.349581,Paris,housenumber
22,rue,LETELLIER,Paris,48.848104,2.295632,Paris,housenumber
17,rue,ARGENTEUIL,Paris,48.865437,2.333694,Paris,housenumber
101,rue,THÉATRE,Paris,48.846717,2.293978,Paris,housenumber
29,rue,DOCTEUR BLANCHE,Paris,48.85382,2.265494,Paris,housenumber
4,rue,MONT DORE,Paris,48.883021,2.323201,Paris,housenumber
2,rue,MONTMARTRE,Paris,48.863324,2.346101,Paris,housenumber
7,rue,L'OLIVE,Paris,48.890704,2.361192,Paris,housenumber
94,boulevard,JOURDAN,Paris,48.823035,2.327295,Paris,housenumber
53,rue,BLOMET,Paris,48.842309,2.304914,Paris,housenumber
2,avenue,COQ,Paris,48.875656,2.329669,Paris,housenumber
16,rue,DULONG,Paris,48.883906,2.317745,Paris,housenumber
17,rue,FEUILLANTINES,Paris,48.841826,2.341831,Paris,housenumber
32,rue,COURONNES,Paris,48.869682,2.382521,Paris,housenumber
48,rue,LAFFITTE,Paris,48.87496,2.338464,Paris,housenumber
29,rue,HAUTPOUL,Paris,48.882322,2.388111,Paris,housenumber
59,rue,DAMES,Paris,48.88381,2.321602,Paris,housenumber
33,boulevard,BRUNE,Paris,48.827234,2.308363,Paris,housenumber
29,boulevard,SOULT,Paris,48.837511,2.407875,Paris,housenumber
19,rue,BECCARIA,Paris,48.847975,2.378706,Paris,housenumber
1,rue,MOLITOR,Paris,48.845024,2.266283,Paris,housenumber
102,rue,ORDENER,Paris,48.893046,2.341341,Paris,housenumber
1,rue,MONTMARTRE,Paris,48.863642,2.34563,Paris,housenumber
9,villa,TERNES,Paris,48.858598,2.375237,Paris,housenumber
15,rue,DELTA,Paris,48.882372,2.347594,Paris,housenumber
9,rue,PARTANTS,Paris,48.865536,2.390439,Paris,housenumber
3,rue,PASQUIER,Paris,48.871369,2.322974,Paris,housenumber
88,rue,CHAPELLE,Paris,48.896742,2.359693,Paris,housenumber
251,rue,SAINT-MARTIN,Paris,48.866357,2.353844,Paris,housenumber
51,rue,BELLES-FEUILLES,Paris,48.86828,2.280479,Paris,housenumber
6,rue,DUNKERQUE,Paris,48.87957,2.357479,Paris,housenumber
9,rue,RICHARD LENOIR,Paris,48.854703,2.382194,Paris,housenumber
25,rue,FRIANT,Paris,48.824501,2.32372,Paris,housenumber
93,rue,BELLEVILLE,Paris,48.874027,2.38536,Paris,housenumber
16,avenue,WAGRAM,Paris,48.876011,2.296946,Paris,housenumber
24,rue,BOULARD,Paris,48.833785,2.328748,Paris,housenumber
18,rue,BELFORT,Paris,48.85679,2.384491,Paris,housenumber
2,rue,JEAN ROBERT,Paris,48.889052,2.358301,Paris,housenumber
20,boulevard,BELLEVILLE,Paris,48.867918,2.382739,Paris,housenumber
16,rue,FOSSES-ST-JACQUES,Paris,48.845507,2.344231,Paris,housenumber
81,rue,VIGNOLES,Paris,48.855858,2.402156,Paris,housenumber
2,rue,MONTMORENCY,Paris,48.862469,2.3573,Paris,housenumber
14,rue,MONCEY,Paris,48.880075,2.330155,Paris,housenumber
8,rue,VOLNEY,Paris,48.869273,2.329915,Paris,housenumber
4,rue,ROSENWALD,Paris,48.834041,2.306218,Paris,housenumber
301,rue,BELLEVILLE,Paris,48.87629,2.402821,Paris,housenumber
82,rue,ROCHECHOUART,Paris,48.882349,2.346806,Paris,housenumber
26,avenue,BOSQUET,Paris,48.857651,2.303781,Paris,housenumber
12,impasse,COURONNES,Paris,48.869532,2.382068,Paris,housenumber
23,rue,VAUOUELIN,Paris,48.87812,2.378084,Paris,housenumber
26,rue,MARIE STUART,Paris,48.865157,2.34709,Paris,housenumber
34,rue,N.-D. DE LORETTE,Paris,48.87874,2.337277,Paris,housenumber
20,rue,VALADON,Paris,48.85669,2.305679,Paris,housenumber
39,rue,DOUAI,Paris,48.882854,2.331681,Paris,housenumber
5,rue,SAINT-SULPICE,Paris,48.851476,2.3379,Paris,housenumber
45,rue,PRONY,Paris,48.881827,2.305087,Paris,housenumber
49,rue,CARDINAL-LEMOINE,Paris,48.846929,2.352309,Paris,housenumber
1,rue,FLEURY,Paris,48.884338,2.354046,Paris,housenumber
39,rue,DIDOT,Paris,48.832087,2.320418,Paris,housenumber
201,boulevard,SAINT-GERMAIN,Paris,48.855561,2.326598,Paris,housenumber
86,avenue,CLICHY,Paris,48.888599,2.323901,Paris,housenumber
295,rue,BELLEVILLE,Paris,48.876034,2.402295,Paris,housenumber
1,rue,NESLES,Paris,48.855037,2.339388,Paris,housenumber
30,rue,DUMONT D'URVILLE,Paris,48.870599,2.294494,Paris,housenumber
131,rue,MOUFFETARD,Paris,48.840014,2.349858,Paris,housenumber
28,rue,SOURDIÈRE,Paris,48.866504,2.332698,Paris,housenumber
55,avenue,SÉGUR,Paris,48.849294,2.307914,Paris,housenumber
13,rue,MAUBLANC,Paris,48.839727,2.300165,Paris,housenumber
46,rue,SÈVRES,Paris,48.848454,2.320413,Paris,housenumber
66,rue,ASSAS,Paris,48.84568,2.331486,Paris,housenumber
