,candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
2535,Donald Trump,2020-02-28,44.07837,Colorado,2020,,,,
2536,Joseph R. Biden Jr.,2020-02-27,46.62778,Colorado,2020,,,,
2537,Donald Trump,2020-02-27,44.07662,Colorado,2020,,,,
2538,Joseph R. Biden Jr.,2020-11-03,58.62337,Connecticut,2020,,,,
2539,Donald Trump,2020-11-03,32.36636,Connecticut,2020,,,,
2540,Joseph R. Biden Jr.,2020-11-02,58.62337,Connecticut,2020,,,,
2541,Donald Trump,2020-11-02,32.36636,Connecticut,2020,,,,
2542,Joseph R. Biden Jr.,2020-11-01,57.4374,Connecticut,2020,,,,
2543,Donald Trump,2020-11-01,32.44574,Connecticut,2020,,,,
2544,Joseph R. Biden Jr.,2020-10-31,57.44824,Connecticut,2020,,,,
2545,Donald Trump,2020-10-31,32.52732,Connecticut,2020,,,,
2546,Joseph R. Biden Jr.,2020-10-30,57.38787,Connecticut,2020,,,,
2547,Donald Trump,2020-10-30,32.62623,Connecticut,2020,,,,
2548,Joseph R. Biden Jr.,2020-10-29,59.82764,Connecticut,2020,,,,
2549,Donald Trump,2020-10-29,33.95452,Connecticut,2020,,,,
2550,Joseph R. Biden Jr.,2020-10-28,59.495,Connecticut,2020,,,,
2551,Donald Trump,2020-10-28,33.77972,Connecticut,2020,,,,
2552,Joseph R. Biden Jr.,2020-10-27,59.40254,Connecticut,2020,,,,
2553,Donald Trump,2020-10-27,33.88717,Connecticut,2020,,,,
2554,Joseph R. Biden Jr.,2020-10-26,59.4942,Connecticut,2020,,,,
2555,Donald Trump,2020-10-26,33.70881,Connecticut,2020,,,,
2556,Joseph R. Biden Jr.,2020-10-25,59.47364,Connecticut,2020,,,,
2557,Donald Trump,2020-10-25,33.68855,Connecticut,2020,,,,
2558,Joseph R. Biden Jr.,2020-10-24,59.30877,Connecticut,2020,,,,
2559,Donald Trump,2020-10-24,33.63828,Connecticut,2020,,,,
2560,Joseph R. Biden Jr.,2020-10-23,58.72818,Connecticut,2020,,,,
2561,Donald Trump,2020-10-23,33.48835,Connecticut,2020,,,,
2562,Joseph R. Biden Jr.,2020-10-22,58.68498,Connecticut,2020,,,,
2563,Donald Trump,2020-10-22,33.59965,Connecticut,2020,,,,
2564,Joseph R. Biden Jr.,2020-10-21,58.63785,Connecticut,2020,,,,
2565,Donald Trump,2020-10-21,33.64732,Connecticut,2020,,,,
2566,Joseph R. Biden Jr.,2020-10-20,58.68037,Connecticut,2020,,,,
2567,Donald Trump,2020-10-20,33.50974,Connecticut,2020,,,,
2568,Joseph R. Biden Jr.,2020-10-19,58.83474,Connecticut,2020,,,,
2569,Donald Trump,2020-10-19,33.26577,Connecticut,2020,,,,
2570,Joseph R. Biden Jr.,2020-10-18,59.04701,Connecticut,2020,,,,
2571,Donald Trump,2020-10-18,33.12938,Connecticut,2020,,,,
2572,Joseph R. Biden Jr.,2020-10-17,59.03971,Connecticut,2020,,,,
2573,Donald Trump,2020-10-17,33.30737,Connecticut,2020,,,,
2574,Joseph R. Biden Jr.,2020-10-16,59.13535,Connecticut,2020,,,,
2575,Donald Trump,2020-10-16,33.09904,Connecticut,2020,,,,
2576,Joseph R. Biden Jr.,2020-10-15,58.98978,Connecticut,2020,,,,
2577,Donald Trump,2020-10-15,33.27904,Connecticut,2020,,,,
2578,Joseph R. Biden Jr.,2020-10-14,58.56546,Connecticut,2020,,,,
2579,Donald Trump,2020-10-14,33.46436,Connecticut,2020,,,,
2580,Joseph R. Biden Jr.,2020-10-13,58.80383,Connecticut,2020,,,,
2581,Donald Trump,2020-10-13,33.46911,Connecticut,2020,,,,
2582,Joseph R. Biden Jr.,2020-10-12,58.67682,Connecticut,2020,,,,
2583,Donald Trump,2020-10-12,34.07755,Connecticut,2020,,,,
2584,Joseph R. Biden Jr.,2020-10-11,58.66513,Connecticut,2020,,,,
2585,Donald Trump,2020-10-11,34.02019,Connecticut,2020,,,,
2586,Joseph R. Biden Jr.,2020-10-10,58.43372,Connecticut,2020,,,,
2587,Donald Trump,2020-10-10,34.03185,Connecticut,2020,,,,
2588,Joseph R. Biden Jr.,2020-10-09,58.46562,Connecticut,2020,,,,
2589,Donald Trump,2020-10-09,34.04872,Connecticut,2020,,,,
2590,Joseph R. Biden Jr.,2020-10-08,58.35821,Connecticut,2020,,,,
2591,Donald Trump,2020-10-08,34.09465,Connecticut,2020,,,,
2592,Joseph R. Biden Jr.,2020-10-07,58.19992,Connecticut,2020,,,,
2593,Donald Trump,2020-10-07,34.16427,Connecticut,2020,,,,
2594,Joseph R. Biden Jr.,2020-10-06,58.08148,Connecticut,2020,,,,
2595,Donald Trump,2020-10-06,34.28407,Connecticut,2020,,,,
2596,Joseph R. Biden Jr.,2020-10-05,57.65757,Connecticut,2020,,,,
2597,Donald Trump,2020-10-05,34.54744,Connecticut,2020,,,,
2598,Joseph R. Biden Jr.,2020-10-04,57.58253,Connecticut,2020,,,,
2599,Donald Trump,2020-10-04,34.60081,Connecticut,2020,,,,
2600,Joseph R. Biden Jr.,2020-10-03,57.43917,Connecticut,2020,,,,
2601,Donald Trump,2020-10-03,34.80701,Connecticut,2020,,,,
2602,Joseph R. Biden Jr.,2020-10-02,55.25214,Connecticut,2020,,,,
2603,Donald Trump,2020-10-02,34.23846,Connecticut,2020,,,,
2604,Joseph R. Biden Jr.,2020-10-01,55.39189,Connecticut,2020,,,,
2605,Donald Trump,2020-10-01,33.92245,Connecticut,2020,,,,
2606,Joseph R. Biden Jr.,2020-09-30,55.15062,Connecticut,2020,,,,
2607,Donald Trump,2020-09-30,34.06979,Connecticut,2020,,,,
2608,Joseph R. Biden Jr.,2020-09-29,55.05011,Connecticut,2020,,,,
2609,Donald Trump,2020-09-29,34.31569,Connecticut,2020,,,,
2610,Joseph R. Biden Jr.,2020-09-28,54.97588,Connecticut,2020,,,,
2611,Donald Trump,2020-09-28,34.35953,Connecticut,2020,,,,
2612,Joseph R. Biden Jr.,2020-09-27,55.0351,Connecticut,2020,,,,
2613,Donald Trump,2020-09-27,34.25247,Connecticut,2020,,,,
2614,Joseph R. Biden Jr.,2020-09-26,55.02493,Connecticut,2020,,,,
2615,Donald Trump,2020-09-26,34.39561,Connecticut,2020,,,,
2616,Joseph R. Biden Jr.,2020-09-25,54.98161,Connecticut,2020,,,,
2617,Donald Trump,2020-09-25,34.36674,Connecticut,2020,,,,
2618,Joseph R. Biden Jr.,2020-09-24,54.93193,Connecticut,2020,,,,
2619,Donald Trump,2020-09-24,34.39861,Connecticut,2020,,,,
2620,Joseph R. Biden Jr.,2020-09-23,54.96063,Connecticut,2020,,,,
2621,Donald Trump,2020-09-23,34.22053,Connecticut,2020,,,,
2622,Joseph R. Biden Jr.,2020-09-22,54.9482,Connecticut,2020,,,,
2623,Donald Trump,2020-09-22,34.48754,Connecticut,2020,,,,
2624,Joseph R. Biden Jr.,2020-09-21,54.86213,Connecticut,2020,,,,
2625,Donald Trump,2020-09-21,34.41374,Connecticut,2020,,,,
2626,Joseph R. Biden Jr.,2020-09-20,54.83145,Connecticut,2020,,,,
2627,Donald Trump,2020-09-20,34.41404,Connecticut,2020,,,,
2628,Joseph R. Biden Jr.,2020-09-19,54.66665,Connecticut,2020,,,,
2629,Donald Trump,2020-09-19,34.27713,Connecticut,2020,,,,
2630,Joseph R. Biden Jr.,2020-09-18,54.69331,Connecticut,2020,,,,
2631,Donald Trump,2020-09-18,34.28339,Connecticut,2020,,,,
2632,Joseph R. Biden Jr.,2020-09-17,54.61393,Connecticut,2020,,,,
2633,Donald Trump,2020-09-17,34.40204,Connecticut,2020,,,,
2634,Joseph R. Biden Jr.,2020-09-16,54.67771,Connecticut,2020,,,,
2635,Donald Trump,2020-09-16,34.25161,Connecticut,2020,,,,
2636,Joseph R. Biden Jr.,2020-09-15,54.81874,Connecticut,2020,,,,
2637,Donald Trump,2020-09-15,34.23032,Connecticut,2020,,,,
2638,Joseph R. Biden Jr.,2020-09-14,54.95877,Connecticut,2020,,,,
2639,Donald Trump,2020-09-14,34.32046,Connecticut,2020,,,,
2640,Joseph R. Biden Jr.,2020-09-13,55.08446,Connecticut,2020,,,,
2641,Donald Trump,2020-09-13,34.28611,Connecticut,2020,,,,
2642,Joseph R. Biden Jr.,2020-09-12,55.00008,Connecticut,2020,,,,
2643,Donald Trump,2020-09-12,34.03755,Connecticut,2020,,,,
2644,Joseph R. Biden Jr.,2020-09-11,55.02884,Connecticut,2020,,,,
2645,Donald Trump,2020-09-11,34.07487,Connecticut,2020,,,,
2646,Joseph R. Biden Jr.,2020-09-10,54.99739,Connecticut,2020,,,,
2647,Donald Trump,2020-09-10,34.08253,Connecticut,2020,,,,
2648,Joseph R. Biden Jr.,2020-09-09,54.96574,Connecticut,2020,,,,
2649,Donald Trump,2020-09-09,33.94284,Connecticut,2020,,,,
2650,Joseph R. Biden Jr.,2020-09-08,55.09248,Connecticut,2020,,,,
2651,Donald Trump,2020-09-08,34.22891,Connecticut,2020,,,,
2652,Joseph R. Biden Jr.,2020-09-07,55.04631,Connecticut,2020,,,,
2653,Donald Trump,2020-09-07,34.17842,Connecticut,2020,,,,
2654,Joseph R. Biden Jr.,2020-09-06,55.02692,Connecticut,2020,,,,
2655,Donald Trump,2020-09-06,34.11658,Connecticut,2020,,,,
2656,Joseph R. Biden Jr.,2020-09-05,54.99108,Connecticut,2020,,,,
2657,Donald Trump,2020-09-05,34.10555,Connecticut,2020,,,,
2658,Joseph R. Biden Jr.,2020-09-04,54.98243,Connecticut,2020,,,,
2659,Donald Trump,2020-09-04,34.06752,Connecticut,2020,,,,
2660,Joseph R. Biden Jr.,2020-09-03,54.79348,Connecticut,2020,,,,
2661,Donald Trump,2020-09-03,34.0134,Connecticut,2020,,,,
2662,Joseph R. Biden Jr.,2020-09-02,54.84947,Connecticut,2020,,,,
2663,Donald Trump,2020-09-02,33.98032,Connecticut,2020,,,,
2664,Joseph R. Biden Jr.,2020-09-01,54.86845,Connecticut,2020,,,,
2665,Donald Trump,2020-09-01,34.15672,Connecticut,2020,,,,
2666,Joseph R. Biden Jr.,2020-08-31,54.97334,Connecticut,2020,,,,
2667,Donald Trump,2020-08-31,34.07766,Connecticut,2020,,,,
2668,Joseph R. Biden Jr.,2020-08-30,54.86013,Connecticut,2020,,,,
2669,Donald Trump,2020-08-30,33.06614,Connecticut,2020,,,,
2670,Joseph R. Biden Jr.,2020-08-29,55.02127,Connecticut,2020,,,,
2671,Donald Trump,2020-08-29,33.03268,Connecticut,2020,,,,
2672,Joseph R. Biden Jr.,2020-08-28,55.04201,Connecticut,2020,,,,
2673,Donald Trump,2020-08-28,32.78783,Connecticut,2020,,,,
2674,Joseph R. Biden Jr.,2020-08-27,54.75359,Connecticut,2020,,,,
2675,Donald Trump,2020-08-27,33.28772,Connecticut,2020,,,,
2676,Joseph R. Biden Jr.,2020-08-26,54.74739,Connecticut,2020,,,,
2677,Donald Trump,2020-08-26,33.27992,Connecticut,2020,,,,
2678,Joseph R. Biden Jr.,2020-08-25,55.53264,Connecticut,2020,,,,
2679,Donald Trump,2020-08-25,33.30528,Connecticut,2020,,,,
2680,Joseph R. Biden Jr.,2020-08-24,55.47129,Connecticut,2020,,,,
2681,Donald Trump,2020-08-24,33.29725,Connecticut,2020,,,,
2682,Joseph R. Biden Jr.,2020-08-23,55.5049,Connecticut,2020,,,,
2683,Donald Trump,2020-08-23,33.41821,Connecticut,2020,,,,
2684,Joseph R. Biden Jr.,2020-08-22,55.36819,Connecticut,2020,,,,
2685,Donald Trump,2020-08-22,33.54676,Connecticut,2020,,,,
2686,Joseph R. Biden Jr.,2020-08-21,55.38492,Connecticut,2020,,,,
2687,Donald Trump,2020-08-21,33.70718,Connecticut,2020,,,,
2688,Joseph R. Biden Jr.,2020-08-20,55.48952,Connecticut,2020,,,,
2689,Donald Trump,2020-08-20,33.81972,Connecticut,2020,,,,
2690,Joseph R. Biden Jr.,2020-08-19,55.47744,Connecticut,2020,,,,
2691,Donald Trump,2020-08-19,33.99337,Connecticut,2020,,,,
2692,Joseph R. Biden Jr.,2020-08-18,55.53279,Connecticut,2020,,,,
2693,Donald Trump,2020-08-18,33.99312,Connecticut,2020,,,,
2694,Joseph R. Biden Jr.,2020-08-17,55.60317,Connecticut,2020,,,,
2695,Donald Trump,2020-08-17,34.03098,Connecticut,2020,,,,
2696,Joseph R. Biden Jr.,2020-08-16,55.42223,Connecticut,2020,,,,
2697,Donald Trump,2020-08-16,34.14236,Connecticut,2020,,,,
2698,Joseph R. Biden Jr.,2020-08-15,55.27678,Connecticut,2020,,,,
2699,Donald Trump,2020-08-15,33.76217,Connecticut,2020,,,,
2700,Joseph R. Biden Jr.,2020-08-14,56.02148,Connecticut,2020,,,,
2701,Donald Trump,2020-08-14,34.00211,Connecticut,2020,,,,
2702,Joseph R. Biden Jr.,2020-08-13,55.6398,Connecticut,2020,,,,
2703,Donald Trump,2020-08-13,33.94109,Connecticut,2020,,,,
2704,Joseph R. Biden Jr.,2020-08-12,55.31602,Connecticut,2020,,,,
2705,Donald Trump,2020-08-12,33.60526,Connecticut,2020,,,,
2706,Joseph R. Biden Jr.,2020-08-11,55.37896,Connecticut,2020,,,,
2707,Donald Trump,2020-08-11,33.56662,Connecticut,2020,,,,
2708,Joseph R. Biden Jr.,2020-08-10,55.16924,Connecticut,2020,,,,
2709,Donald Trump,2020-08-10,33.43383,Connecticut,2020,,,,
2710,Joseph R. Biden Jr.,2020-08-09,54.96054,Connecticut,2020,,,,
2711,Donald Trump,2020-08-09,33.57531,Connecticut,2020,,,,
2712,Joseph R. Biden Jr.,2020-08-08,54.9632,Connecticut,2020,,,,
2713,Donald Trump,2020-08-08,33.57036,Connecticut,2020,,,,
2714,Joseph R. Biden Jr.,2020-08-07,54.9632,Connecticut,2020,,,,
2715,Donald Trump,2020-08-07,33.57036,Connecticut,2020,,,,
2716,Joseph R. Biden Jr.,2020-08-06,55.05005,Connecticut,2020,,,,
2717,Donald Trump,2020-08-06,33.83403,Connecticut,2020,,,,
2718,Joseph R. Biden Jr.,2020-08-05,55.3305,Connecticut,2020,,,,
2719,Donald Trump,2020-08-05,34.0139,Connecticut,2020,,,,
2720,Joseph R. Biden Jr.,2020-08-04,55.52789,Connecticut,2020,,,,
2721,Donald Trump,2020-08-04,33.77272,Connecticut,2020,,,,
2722,Joseph R. Biden Jr.,2020-08-03,55.56328,Connecticut,2020,,,,
2723,Donald Trump,2020-08-03,33.6747,Connecticut,2020,,,,
2724,Joseph R. Biden Jr.,2020-08-02,55.30066,Connecticut,2020,,,,
2725,Donald Trump,2020-08-02,33.47395,Connecticut,2020,,,,
2726,Joseph R. Biden Jr.,2020-08-01,55.29489,Connecticut,2020,,,,
2727,Donald Trump,2020-08-01,33.47478,Connecticut,2020,,,,
2728,Joseph R. Biden Jr.,2020-07-31,55.29489,Connecticut,2020,,,,
2729,Donald Trump,2020-07-31,33.47478,Connecticut,2020,,,,
2730,Joseph R. Biden Jr.,2020-07-30,55.01616,Connecticut,2020,,,,
2731,Donald Trump,2020-07-30,33.10044,Connecticut,2020,,,,
2732,Joseph R. Biden Jr.,2020-07-29,54.99536,Connecticut,2020,,,,
2733,Donald Trump,2020-07-29,33.02413,Connecticut,2020,,,,
2734,Joseph R. Biden Jr.,2020-07-28,55.14256,Connecticut,2020,,,,
2735,Donald Trump,2020-07-28,33.02889,Connecticut,2020,,,,
2736,Joseph R. Biden Jr.,2020-07-27,55.1486,Connecticut,2020,,,,
2737,Donald Trump,2020-07-27,33.05207,Connecticut,2020,,,,
2738,Joseph R. Biden Jr.,2020-07-26,55.27071,Connecticut,2020,,,,
2739,Donald Trump,2020-07-26,33.23744,Connecticut,2020,,,,
2740,Joseph R. Biden Jr.,2020-07-25,55.28333,Connecticut,2020,,,,
2741,Donald Trump,2020-07-25,33.23326,Connecticut,2020,,,,
2742,Joseph R. Biden Jr.,2020-07-24,55.2863,Connecticut,2020,,,,
2743,Donald Trump,2020-07-24,33.21709,Connecticut,2020,,,,
2744,Joseph R. Biden Jr.,2020-07-23,55.24536,Connecticut,2020,,,,
2745,Donald Trump,2020-07-23,33.26608,Connecticut,2020,,,,
2746,Joseph R. Biden Jr.,2020-07-22,54.96486,Connecticut,2020,,,,
2747,Donald Trump,2020-07-22,33.1462,Connecticut,2020,,,,
2748,Joseph R. Biden Jr.,2020-07-21,55.70475,Connecticut,2020,,,,
2749,Donald Trump,2020-07-21,33.04053,Connecticut,2020,,,,
2750,Joseph R. Biden Jr.,2020-07-20,55.71739,Connecticut,2020,,,,
2751,Donald Trump,2020-07-20,33.02765,Connecticut,2020,,,,
2752,Joseph R. Biden Jr.,2020-07-19,55.71605,Connecticut,2020,,,,
2753,Donald Trump,2020-07-19,33.02816,Connecticut,2020,,,,
2754,Joseph R. Biden Jr.,2020-07-18,55.60328,Connecticut,2020,,,,
2755,Donald Trump,2020-07-18,32.7851,Connecticut,2020,,,,
2756,Joseph R. Biden Jr.,2020-07-17,55.57606,Connecticut,2020,,,,
2757,Donald Trump,2020-07-17,32.78878,Connecticut,2020,,,,
2758,Joseph R. Biden Jr.,2020-07-16,55.57767,Connecticut,2020,,,,
2759,Donald Trump,2020-07-16,32.75466,Connecticut,2020,,,,
2760,Joseph R. Biden Jr.,2020-07-15,55.57828,Connecticut,2020,,,,
2761,Donald Trump,2020-07-15,32.75447,Connecticut,2020,,,,
2762,Joseph R. Biden Jr.,2020-07-14,55.54056,Connecticut,2020,,,,
2763,Donald Trump,2020-07-14,32.7746,Connecticut,2020,,,,
2764,Joseph R. Biden Jr.,2020-07-13,55.4967,Connecticut,2020,,,,
2765,Donald Trump,2020-07-13,32.78679,Connecticut,2020,,,,
2766,Joseph R. Biden Jr.,2020-07-12,55.87048,Connecticut,2020,,,,
2767,Donald Trump,2020-07-12,32.85955,Connecticut,2020,,,,
2768,Joseph R. Biden Jr.,2020-07-11,55.91135,Connecticut,2020,,,,
2769,Donald Trump,2020-07-11,32.83638,Connecticut,2020,,,,
2770,Joseph R. Biden Jr.,2020-07-10,55.90299,Connecticut,2020,,,,
2771,Donald Trump,2020-07-10,32.83256,Connecticut,2020,,,,
2772,Joseph R. Biden Jr.,2020-07-09,55.85702,Connecticut,2020,,,,
2773,Donald Trump,2020-07-09,32.80976,Connecticut,2020,,,,
2774,Joseph R. Biden Jr.,2020-07-08,55.82853,Connecticut,2020,,,,
2775,Donald Trump,2020-07-08,32.81946,Connecticut,2020,,,,
2776,Joseph R. Biden Jr.,2020-07-07,56.12046,Connecticut,2020,,,,
2777,Donald Trump,2020-07-07,33.10485,Connecticut,2020,,,,
2778,Joseph R. Biden Jr.,2020-07-06,56.05026,Connecticut,2020,,,,
2779,Donald Trump,2020-07-06,33.07019,Connecticut,2020,,,,
2780,Joseph R. Biden Jr.,2020-07-05,56.06884,Connecticut,2020,,,,
2781,Donald Trump,2020-07-05,33.06437,Connecticut,2020,,,,
2782,Joseph R. Biden Jr.,2020-07-04,56.06613,Connecticut,2020,,,,
2783,Donald Trump,2020-07-04,33.06451,Connecticut,2020,,,,
2784,Joseph R. Biden Jr.,2020-07-03,56.06613,Connecticut,2020,,,,
2785,Donald Trump,2020-07-03,33.06446,Connecticut,2020,,,,
2786,Joseph R. Biden Jr.,2020-07-02,56.06606,Connecticut,2020,,,,
2787,Donald Trump,2020-07-02,33.06092,Connecticut,2020,,,,
2788,Joseph R. Biden Jr.,2020-07-01,55.99288,Connecticut,2020,,,,
2789,Donald Trump,2020-07-01,33.01345,Connecticut,2020,,,,
2790,Joseph R. Biden Jr.,2020-06-30,56.09866,Connecticut,2020,,,,
2791,Donald Trump,2020-06-30,33.05813,Connecticut,2020,,,,
2792,Joseph R. Biden Jr.,2020-06-29,55.81226,Connecticut,2020,,,,
2793,Donald Trump,2020-06-29,32.91541,Connecticut,2020,,,,
2794,Joseph R. Biden Jr.,2020-06-28,55.98164,Connecticut,2020,,,,
2795,Donald Trump,2020-06-28,32.99504,Connecticut,2020,,,,
2796,Joseph R. Biden Jr.,2020-06-27,55.98164,Connecticut,2020,,,,
2797,Donald Trump,2020-06-27,32.99504,Connecticut,2020,,,,
2798,Joseph R. Biden Jr.,2020-06-26,55.99203,Connecticut,2020,,,,
2799,Donald Trump,2020-06-26,33.00016,Connecticut,2020,,,,
2800,Joseph R. Biden Jr.,2020-06-25,55.85433,Connecticut,2020,,,,
2801,Donald Trump,2020-06-25,32.74418,Connecticut,2020,,,,
2802,Joseph R. Biden Jr.,2020-06-24,55.91282,Connecticut,2020,,,,
2803,Donald Trump,2020-06-24,33.02365,Connecticut,2020,,,,
2804,Joseph R. Biden Jr.,2020-06-23,56.04392,Connecticut,2020,,,,
2805,Donald Trump,2020-06-23,33.35677,Connecticut,2020,,,,
2806,Joseph R. Biden Jr.,2020-06-22,55.73331,Connecticut,2020,,,,
2807,Donald Trump,2020-06-22,33.26521,Connecticut,2020,,,,
2808,Joseph R. Biden Jr.,2020-06-21,55.43216,Connecticut,2020,,,,
2809,Donald Trump,2020-06-21,33.23012,Connecticut,2020,,,,
2810,Joseph R. Biden Jr.,2020-06-20,55.43892,Connecticut,2020,,,,
2811,Donald Trump,2020-06-20,33.22595,Connecticut,2020,,,,
2812,Joseph R. Biden Jr.,2020-06-19,55.3429,Connecticut,2020,,,,
2813,Donald Trump,2020-06-19,33.14811,Connecticut,2020,,,,
2814,Joseph R. Biden Jr.,2020-06-18,55.34378,Connecticut,2020,,,,
2815,Donald Trump,2020-06-18,33.14718,Connecticut,2020,,,,
2816,Joseph R. Biden Jr.,2020-06-17,55.43667,Connecticut,2020,,,,
2817,Donald Trump,2020-06-17,33.2072,Connecticut,2020,,,,
2818,Joseph R. Biden Jr.,2020-06-16,55.50723,Connecticut,2020,,,,
2819,Donald Trump,2020-06-16,33.34605,Connecticut,2020,,,,
2820,Joseph R. Biden Jr.,2020-06-15,55.19194,Connecticut,2020,,,,
2821,Donald Trump,2020-06-15,33.53348,Connecticut,2020,,,,
2822,Joseph R. Biden Jr.,2020-06-14,55.19209,Connecticut,2020,,,,
2823,Donald Trump,2020-06-14,33.53381,Connecticut,2020,,,,
2824,Joseph R. Biden Jr.,2020-06-13,55.10204,Connecticut,2020,,,,
2825,Donald Trump,2020-06-13,33.63456,Connecticut,2020,,,,
2826,Joseph R. Biden Jr.,2020-06-12,55.15654,Connecticut,2020,,,,
2827,Donald Trump,2020-06-12,34.093,Connecticut,2020,,,,
2828,Joseph R. Biden Jr.,2020-06-11,55.16155,Connecticut,2020,,,,
2829,Donald Trump,2020-06-11,34.09206,Connecticut,2020,,,,
2830,Joseph R. Biden Jr.,2020-06-10,55.1576,Connecticut,2020,,,,
2831,Donald Trump,2020-06-10,34.09279,Connecticut,2020,,,,
2832,Joseph R. Biden Jr.,2020-06-09,55.12403,Connecticut,2020,,,,
2833,Donald Trump,2020-06-09,34.13139,Connecticut,2020,,,,
2834,Joseph R. Biden Jr.,2020-06-08,54.99,Connecticut,2020,,,,
2835,Donald Trump,2020-06-08,34.24874,Connecticut,2020,,,,
2836,Joseph R. Biden Jr.,2020-06-07,54.9855,Connecticut,2020,,,,
2837,Donald Trump,2020-06-07,34.24993,Connecticut,2020,,,,
2838,Joseph R. Biden Jr.,2020-06-06,55.07991,Connecticut,2020,,,,
2839,Donald Trump,2020-06-06,34.41694,Connecticut,2020,,,,
2840,Joseph R. Biden Jr.,2020-06-05,54.88377,Connecticut,2020,,,,
2841,Donald Trump,2020-06-05,34.59787,Connecticut,2020,,,,
2842,Joseph R. Biden Jr.,2020-06-04,54.56506,Connecticut,2020,,,,
2843,Donald Trump,2020-06-04,34.6241,Connecticut,2020,,,,
2844,Joseph R. Biden Jr.,2020-06-03,54.54667,Connecticut,2020,,,,
2845,Donald Trump,2020-06-03,34.79949,Connecticut,2020,,,,
2846,Joseph R. Biden Jr.,2020-06-02,54.24883,Connecticut,2020,,,,
2847,Donald Trump,2020-06-02,34.22079,Connecticut,2020,,,,
2848,Joseph R. Biden Jr.,2020-06-01,54.22551,Connecticut,2020,,,,
2849,Donald Trump,2020-06-01,34.13186,Connecticut,2020,,,,
2850,Joseph R. Biden Jr.,2020-05-31,53.95272,Connecticut,2020,,,,
2851,Donald Trump,2020-05-31,34.11263,Connecticut,2020,,,,
2852,Joseph R. Biden Jr.,2020-05-30,54.10103,Connecticut,2020,,,,
2853,Donald Trump,2020-05-30,34.15773,Connecticut,2020,,,,
2854,Joseph R. Biden Jr.,2020-05-29,54.16032,Connecticut,2020,,,,
2855,Donald Trump,2020-05-29,34.2688,Connecticut,2020,,,,
2856,Joseph R. Biden Jr.,2020-05-28,54.16032,Connecticut,2020,,,,
2857,Donald Trump,2020-05-28,34.2688,Connecticut,2020,,,,
2858,Joseph R. Biden Jr.,2020-05-27,54.03467,Connecticut,2020,,,,
2859,Donald Trump,2020-05-27,33.97823,Connecticut,2020,,,,
2860,Joseph R. Biden Jr.,2020-05-26,54.46668,Connecticut,2020,,,,
2861,Donald Trump,2020-05-26,34.1576,Connecticut,2020,,,,
2862,Joseph R. Biden Jr.,2020-05-25,54.18613,Connecticut,2020,,,,
2863,Donald Trump,2020-05-25,34.11501,Connecticut,2020,,,,
2864,Joseph R. Biden Jr.,2020-05-24,54.18613,Connecticut,2020,,,,
2865,Donald Trump,2020-05-24,34.11501,Connecticut,2020,,,,
2866,Joseph R. Biden Jr.,2020-05-23,54.28873,Connecticut,2020,,,,
2867,Donald Trump,2020-05-23,34.13674,Connecticut,2020,,,,
2868,Joseph R. Biden Jr.,2020-05-22,54.30278,Connecticut,2020,,,,
2869,Donald Trump,2020-05-22,34.20508,Connecticut,2020,,,,
2870,Joseph R. Biden Jr.,2020-05-21,54.29488,Connecticut,2020,,,,
2871,Donald Trump,2020-05-21,34.20259,Connecticut,2020,,,,
2872,Joseph R. Biden Jr.,2020-05-20,54.38464,Connecticut,2020,,,,
2873,Donald Trump,2020-05-20,34.19859,Connecticut,2020,,,,
2874,Joseph R. Biden Jr.,2020-05-19,54.41475,Connecticut,2020,,,,
2875,Donald Trump,2020-05-19,34.34068,Connecticut,2020,,,,
2876,Joseph R. Biden Jr.,2020-05-18,54.2795,Connecticut,2020,,,,
2877,Donald Trump,2020-05-18,34.39456,Connecticut,2020,,,,
2878,Joseph R. Biden Jr.,2020-05-17,54.51687,Connecticut,2020,,,,
2879,Donald Trump,2020-05-17,34.70261,Connecticut,2020,,,,
2880,Joseph R. Biden Jr.,2020-05-16,54.58735,Connecticut,2020,,,,
2881,Donald Trump,2020-05-16,34.66249,Connecticut,2020,,,,
2882,Joseph R. Biden Jr.,2020-05-15,54.57416,Connecticut,2020,,,,
2883,Donald Trump,2020-05-15,34.74022,Connecticut,2020,,,,
2884,Joseph R. Biden Jr.,2020-05-14,54.55624,Connecticut,2020,,,,
2885,Donald Trump,2020-05-14,34.72749,Connecticut,2020,,,,
2886,Joseph R. Biden Jr.,2020-05-13,54.27848,Connecticut,2020,,,,
2887,Donald Trump,2020-05-13,34.63152,Connecticut,2020,,,,
2888,Joseph R. Biden Jr.,2020-05-12,54.30841,Connecticut,2020,,,,
2889,Donald Trump,2020-05-12,34.5618,Connecticut,2020,,,,
2890,Joseph R. Biden Jr.,2020-05-11,54.30501,Connecticut,2020,,,,
2891,Donald Trump,2020-05-11,34.59439,Connecticut,2020,,,,
2892,Joseph R. Biden Jr.,2020-05-10,54.3049,Connecticut,2020,,,,
2893,Donald Trump,2020-05-10,34.58786,Connecticut,2020,,,,
2894,Joseph R. Biden Jr.,2020-05-09,54.21178,Connecticut,2020,,,,
2895,Donald Trump,2020-05-09,34.49515,Connecticut,2020,,,,
2896,Joseph R. Biden Jr.,2020-05-08,54.25217,Connecticut,2020,,,,
